image_path,label
Dataset\Dataset\Training_data\fox\fox_1614.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1615.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1616.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1617.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1618.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1619.jpg,fox
Dataset\Dataset\Training_data\fox\fox_162.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1620.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1621.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1622.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1623.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1624.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1625.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1626.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1627.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1628.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1629.jpg,fox
Dataset\Dataset\Training_data\fox\fox_163.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1630.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1631.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1632.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1633.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1634.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1635.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1636.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1637.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1638.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1639.jpg,fox
Dataset\Dataset\Training_data\fox\fox_164.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1640.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1641.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1642.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1643.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1644.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1645.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1646.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1647.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1648.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1649.jpg,fox
Dataset\Dataset\Training_data\fox\fox_165.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1650.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1651.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1652.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1653.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1654.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1655.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1656.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1657.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1658.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1659.jpg,fox
Dataset\Dataset\Training_data\fox\fox_166.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1660.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1661.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1662.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1663.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1664.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1665.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1666.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1667.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1668.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1669.jpg,fox
Dataset\Dataset\Training_data\fox\fox_167.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1670.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1671.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1672.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1673.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1674.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1675.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1676.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1677.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1678.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1679.jpg,fox
Dataset\Dataset\Training_data\fox\fox_168.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1680.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1681.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1682.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1683.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1684.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1685.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1686.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1687.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1688.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1689.jpg,fox
Dataset\Dataset\Training_data\fox\fox_169.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1690.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1691.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1692.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1693.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1694.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1695.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1696.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1697.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1698.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1699.jpg,fox
Dataset\Dataset\Training_data\fox\fox_17.jpg,fox
Dataset\Dataset\Training_data\fox\fox_170.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1700.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1701.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1702.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1703.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1704.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1705.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1706.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1707.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1708.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1709.jpg,fox
Dataset\Dataset\Training_data\fox\fox_171.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1710.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1711.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1712.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1713.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1714.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1715.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1716.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1717.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1718.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1719.jpg,fox
Dataset\Dataset\Training_data\fox\fox_172.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1720.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1721.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1722.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1723.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1724.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1725.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1726.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1727.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1728.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1729.jpg,fox
Dataset\Dataset\Training_data\fox\fox_173.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1730.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1731.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1732.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1733.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1734.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1735.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1736.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1737.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1738.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1739.jpg,fox
Dataset\Dataset\Training_data\fox\fox_174.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1740.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1741.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1742.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1743.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1744.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1745.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1746.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1747.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1748.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1749.jpg,fox
Dataset\Dataset\Training_data\fox\fox_175.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1750.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1751.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1752.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1753.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1754.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1755.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1756.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1757.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1758.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1759.jpg,fox
Dataset\Dataset\Training_data\fox\fox_176.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1760.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1761.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1762.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1763.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1764.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1765.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1766.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1767.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1768.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1769.jpg,fox
Dataset\Dataset\Training_data\fox\fox_177.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1770.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1771.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1772.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1773.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1774.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1775.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1776.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1777.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1778.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1779.jpg,fox
Dataset\Dataset\Training_data\fox\fox_178.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1780.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1781.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1782.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1783.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1784.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1785.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1786.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1787.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1788.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1789.jpg,fox
Dataset\Dataset\Training_data\fox\fox_179.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1790.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1791.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1792.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1793.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1794.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1795.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1796.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1797.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1798.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1799.jpg,fox
Dataset\Dataset\Training_data\fox\fox_18.jpg,fox
Dataset\Dataset\Training_data\fox\fox_180.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1800.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1801.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1802.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1803.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1804.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1805.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1806.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1807.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1808.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1809.jpg,fox
Dataset\Dataset\Training_data\fox\fox_181.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1810.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1811.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1812.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1813.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1814.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1815.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1816.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1817.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1818.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1819.jpg,fox
Dataset\Dataset\Training_data\fox\fox_182.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1820.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1821.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1822.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1823.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1824.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1825.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1826.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1827.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1828.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1829.jpg,fox
Dataset\Dataset\Training_data\fox\fox_183.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1830.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1831.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1832.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1833.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1834.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1835.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1836.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1837.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1838.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1839.jpg,fox
Dataset\Dataset\Training_data\fox\fox_184.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1840.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1841.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1842.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1843.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1844.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1845.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1846.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1847.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1848.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1849.jpg,fox
Dataset\Dataset\Training_data\fox\fox_185.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1850.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1851.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1852.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1853.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1854.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1855.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1856.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1857.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1858.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1859.jpg,fox
Dataset\Dataset\Training_data\fox\fox_186.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1860.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1861.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1862.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1863.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1864.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1865.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1866.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1867.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1868.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1869.jpg,fox
Dataset\Dataset\Training_data\fox\fox_187.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1870.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1871.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1872.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1873.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1874.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1875.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1876.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1877.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1878.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1879.jpg,fox
Dataset\Dataset\Training_data\fox\fox_188.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1880.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1881.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1882.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1883.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1884.jpg,fox
Dataset\Dataset\Training_data\fox\fox_1885.jpg,fox
Dataset\Dataset\Training_data\fox\fox_189.jpg,fox
Dataset\Dataset\Training_data\fox\fox_19.jpg,fox
Dataset\Dataset\Training_data\fox\fox_190.jpg,fox
Dataset\Dataset\Training_data\fox\fox_191.jpg,fox
Dataset\Dataset\Training_data\fox\fox_192.jpg,fox
Dataset\Dataset\Training_data\fox\fox_193.jpg,fox
Dataset\Dataset\Training_data\fox\fox_194.jpg,fox
Dataset\Dataset\Training_data\fox\fox_195.jpg,fox
Dataset\Dataset\Training_data\fox\fox_196.jpg,fox
Dataset\Dataset\Training_data\fox\fox_197.jpg,fox
Dataset\Dataset\Training_data\fox\fox_198.jpg,fox
Dataset\Dataset\Training_data\fox\fox_199.jpg,fox
Dataset\Dataset\Training_data\fox\fox_2.jpg,fox
Dataset\Dataset\Training_data\fox\fox_20.jpg,fox
Dataset\Dataset\Training_data\fox\fox_200.jpg,fox
Dataset\Dataset\Training_data\fox\fox_201.jpg,fox
Dataset\Dataset\Training_data\fox\fox_202.jpg,fox
Dataset\Dataset\Training_data\fox\fox_203.jpg,fox
Dataset\Dataset\Training_data\fox\fox_204.jpg,fox
Dataset\Dataset\Training_data\fox\fox_205.jpg,fox
Dataset\Dataset\Training_data\fox\fox_206.jpg,fox
Dataset\Dataset\Training_data\fox\fox_207.jpg,fox
Dataset\Dataset\Training_data\fox\fox_208.jpg,fox
Dataset\Dataset\Training_data\fox\fox_209.jpg,fox
Dataset\Dataset\Training_data\fox\fox_21.jpg,fox
Dataset\Dataset\Training_data\fox\fox_210.jpg,fox
Dataset\Dataset\Training_data\fox\fox_211.jpg,fox
Dataset\Dataset\Training_data\fox\fox_212.jpg,fox
Dataset\Dataset\Training_data\fox\fox_213.jpg,fox
Dataset\Dataset\Training_data\fox\fox_214.jpg,fox
Dataset\Dataset\Training_data\fox\fox_215.jpg,fox
Dataset\Dataset\Training_data\fox\fox_216.jpg,fox
Dataset\Dataset\Training_data\fox\fox_217.jpg,fox
Dataset\Dataset\Training_data\fox\fox_218.jpg,fox
Dataset\Dataset\Training_data\fox\fox_219.jpg,fox
Dataset\Dataset\Training_data\fox\fox_22.jpg,fox
Dataset\Dataset\Training_data\fox\fox_220.jpg,fox
Dataset\Dataset\Training_data\fox\fox_221.jpg,fox
Dataset\Dataset\Training_data\fox\fox_222.jpg,fox
Dataset\Dataset\Training_data\fox\fox_223.jpg,fox
Dataset\Dataset\Training_data\fox\fox_224.jpg,fox
Dataset\Dataset\Training_data\fox\fox_225.jpg,fox
Dataset\Dataset\Training_data\fox\fox_226.jpg,fox
Dataset\Dataset\Training_data\fox\fox_227.jpg,fox
Dataset\Dataset\Training_data\fox\fox_228.jpg,fox
Dataset\Dataset\Training_data\fox\fox_229.jpg,fox
Dataset\Dataset\Training_data\fox\fox_23.jpg,fox
Dataset\Dataset\Training_data\fox\fox_230.jpg,fox
Dataset\Dataset\Training_data\fox\fox_231.jpg,fox
Dataset\Dataset\Training_data\fox\fox_232.jpg,fox
Dataset\Dataset\Training_data\fox\fox_233.jpg,fox
Dataset\Dataset\Training_data\fox\fox_234.jpg,fox
Dataset\Dataset\Training_data\fox\fox_235.jpg,fox
Dataset\Dataset\Training_data\fox\fox_236.jpg,fox
Dataset\Dataset\Training_data\fox\fox_237.jpg,fox
Dataset\Dataset\Training_data\fox\fox_238.jpg,fox
Dataset\Dataset\Training_data\fox\fox_239.jpg,fox
Dataset\Dataset\Training_data\fox\fox_24.jpg,fox
Dataset\Dataset\Training_data\fox\fox_240.jpg,fox
Dataset\Dataset\Training_data\fox\fox_241.jpg,fox
Dataset\Dataset\Training_data\fox\fox_242.jpg,fox
Dataset\Dataset\Training_data\fox\fox_243.jpg,fox
Dataset\Dataset\Training_data\fox\fox_244.jpg,fox
Dataset\Dataset\Training_data\fox\fox_245.jpg,fox
Dataset\Dataset\Training_data\fox\fox_246.jpg,fox
Dataset\Dataset\Training_data\fox\fox_247.jpg,fox
Dataset\Dataset\Training_data\fox\fox_248.jpg,fox
Dataset\Dataset\Training_data\fox\fox_249.jpg,fox
Dataset\Dataset\Training_data\fox\fox_25.jpg,fox
Dataset\Dataset\Training_data\fox\fox_250.jpg,fox
Dataset\Dataset\Training_data\fox\fox_251.jpg,fox
Dataset\Dataset\Training_data\fox\fox_252.jpg,fox
Dataset\Dataset\Training_data\fox\fox_253.jpg,fox
Dataset\Dataset\Training_data\fox\fox_254.jpg,fox
Dataset\Dataset\Training_data\fox\fox_255.jpg,fox
Dataset\Dataset\Training_data\fox\fox_256.jpg,fox
Dataset\Dataset\Training_data\fox\fox_257.jpg,fox
Dataset\Dataset\Training_data\fox\fox_258.jpg,fox
Dataset\Dataset\Training_data\fox\fox_259.jpg,fox
Dataset\Dataset\Training_data\fox\fox_26.jpg,fox
Dataset\Dataset\Training_data\fox\fox_260.jpg,fox
Dataset\Dataset\Training_data\fox\fox_261.jpg,fox
Dataset\Dataset\Training_data\fox\fox_262.jpg,fox
Dataset\Dataset\Training_data\fox\fox_263.jpg,fox
Dataset\Dataset\Training_data\fox\fox_264.jpg,fox
Dataset\Dataset\Training_data\fox\fox_265.jpg,fox
Dataset\Dataset\Training_data\fox\fox_266.jpg,fox
Dataset\Dataset\Training_data\fox\fox_267.jpg,fox
Dataset\Dataset\Training_data\fox\fox_268.jpg,fox
Dataset\Dataset\Training_data\fox\fox_269.jpg,fox
Dataset\Dataset\Training_data\fox\fox_27.jpg,fox
Dataset\Dataset\Training_data\fox\fox_270.jpg,fox
Dataset\Dataset\Training_data\fox\fox_271.jpg,fox
Dataset\Dataset\Training_data\fox\fox_272.jpg,fox
Dataset\Dataset\Training_data\fox\fox_273.jpg,fox
Dataset\Dataset\Training_data\fox\fox_274.jpg,fox
Dataset\Dataset\Training_data\fox\fox_275.jpg,fox
Dataset\Dataset\Training_data\fox\fox_276.jpg,fox
Dataset\Dataset\Training_data\fox\fox_277.jpg,fox
Dataset\Dataset\Training_data\fox\fox_278.jpg,fox
Dataset\Dataset\Training_data\fox\fox_279.jpg,fox
Dataset\Dataset\Training_data\fox\fox_28.jpg,fox
Dataset\Dataset\Training_data\fox\fox_280.jpg,fox
Dataset\Dataset\Training_data\fox\fox_281.jpg,fox
Dataset\Dataset\Training_data\fox\fox_282.jpg,fox
Dataset\Dataset\Training_data\fox\fox_283.jpg,fox
Dataset\Dataset\Training_data\fox\fox_284.jpg,fox
Dataset\Dataset\Training_data\fox\fox_285.jpg,fox
Dataset\Dataset\Training_data\fox\fox_286.jpg,fox
Dataset\Dataset\Training_data\fox\fox_287.jpg,fox
Dataset\Dataset\Training_data\fox\fox_288.jpg,fox
Dataset\Dataset\Training_data\fox\fox_289.jpg,fox
Dataset\Dataset\Training_data\fox\fox_29.jpg,fox
Dataset\Dataset\Training_data\fox\fox_290.jpg,fox
Dataset\Dataset\Training_data\fox\fox_291.jpg,fox
Dataset\Dataset\Training_data\fox\fox_292.jpg,fox
Dataset\Dataset\Training_data\fox\fox_293.jpg,fox
Dataset\Dataset\Training_data\fox\fox_294.jpg,fox
Dataset\Dataset\Training_data\fox\fox_295.jpg,fox
Dataset\Dataset\Training_data\fox\fox_296.jpg,fox
Dataset\Dataset\Training_data\fox\fox_297.jpg,fox
Dataset\Dataset\Training_data\fox\fox_298.jpg,fox
Dataset\Dataset\Training_data\fox\fox_299.jpg,fox
Dataset\Dataset\Training_data\fox\fox_3.jpg,fox
Dataset\Dataset\Training_data\fox\fox_30.jpg,fox
Dataset\Dataset\Training_data\fox\fox_300.jpg,fox
Dataset\Dataset\Training_data\fox\fox_301.jpg,fox
Dataset\Dataset\Training_data\fox\fox_302.jpg,fox
Dataset\Dataset\Training_data\fox\fox_303.jpg,fox
Dataset\Dataset\Training_data\fox\fox_304.jpg,fox
Dataset\Dataset\Training_data\fox\fox_305.jpg,fox
Dataset\Dataset\Training_data\fox\fox_306.jpg,fox
Dataset\Dataset\Training_data\fox\fox_307.jpg,fox
Dataset\Dataset\Training_data\fox\fox_308.jpg,fox
